ExperimentID,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,StrainID_x,SourceID,BatchID,Duration.days,DateTime,TreatmentID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Depth.cm,Evaporation.Rate.cm.day,pH_x,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.utilized.g,NO3.demand.g.N.g.AFDW,NH4.utilized.g,P.demand.g.P.g.AFDW,SiteID2,PondID,StrainID_y,pH_y,Temp.avg (C),Temp.max (C),Temp.min (C),Cond (mS.cm),DO (mg.L),DO (%sat),Sal (g.L),PAR (umol.m2.s),SiteID,Date,AirTemp(C),RH(%),GlobalLightEnergy(W.m2),WindSpeed(km.hr),WDir(deg),Precip.tot(cm)
OCT172013,44.5,15.83,9.26,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,2013-11-22,,,,,,,25.0,0.4,,,,34.39,4.42,,,,90.0,,,,,,1.42,0.0,,,,,CP,P3,KA32,7.97,11.82,15.0,9.7,56533.38,11.3,132.22,37.44,,CP,2013-11-22,14.33,48.62,99.08,2.19,66.54,0.0
OCT172013,43.01,13.9,9.09,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,2013-11-22,,,,,,,,,,,,3.81,12.55,,,,91.0,,,,,,1.44,0.24,,,,,CP,P4,KA32,7.99,14.28,17.2,11.2,54903.18,12.56,153.73,36.34,,CP,2013-11-22,14.33,48.62,99.08,2.19,66.54,0.0
OCT172013,45.59,15.96,9.75,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,2013-11-22,,,,,,,25.0,0.5,,,,3.81,2.51,,,,93.0,,,,,,1.4,0.45,,,,,CP,P6,KA32,7.99,11.76,14.9,9.6,55182.97,8.26,96.03,36.43,,CP,2013-11-22,14.33,48.62,99.08,2.19,66.54,0.0
OCT172013,42.87,16.92,8.92,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,23.8,0.35,6.85,33.5,9.0,20.84,3.61,,,,94.0,0.35,1.03,0.32,1.72,10.06,1.8,0.34,,,,,CP,P1,KA32,7.81,11.49,16.3,6.9,39076.99,0.22,2.4,24.99,291.96,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,43.77,17.15,8.83,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,24.0,0.35,7.83,33.2,9.2,24.45,0.67,,,,95.0,0.35,3.25,0.32,2.27,10.35,1.75,0.26,,,,,CP,P2,KA32,7.98,11.21,16.2,6.8,44754.2,12.99,140.74,28.94,,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,43.46,15.44,8.08,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,23.9,0.36,7.96,35.7,9.4,23.21,8.35,,,,96.0,0.33,1.66,0.31,0.05,8.68,1.72,0.13,,,,,CP,P3,KA32,7.97,11.31,16.4,6.8,56909.59,11.65,134.33,37.63,,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,36.66,20.81,9.62,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,24.0,0.35,8.05,35.1,9.3,1.45,35.29,,,,97.0,0.34,2.86,0.28,14.19,16.85,1.62,0.0,,,,,CP,P4,KA32,7.99,10.72,15.2,6.6,56582.97,14.57,165.86,37.36,,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,37.57,21.93,9.46,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,24.0,0.35,7.89,33.9,9.4,0.84,9.81,,,,98.0,0.33,1.0,0.31,0.93,7.48,1.58,0.15,,,,,CP,P5,KA32,7.99,11.16,16.2,6.8,54161.43,8.44,96.22,35.59,,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,39.44,20.72,9.18,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,2013-11-25,,,,,,,24.0,0.33,7.89,35.1,9.5,1.5,28.96,,,,99.0,0.33,0.94,0.3,1.67,7.65,1.57,0.15,,,,,CP,P6,KA32,7.98,11.26,16.4,6.7,55429.18,8.36,96.02,36.54,,CP,2013-11-25,16.73,39.21,145.08,2.72,69.04,0.0
OCT172013,43.45,17.19,9.7,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.5,0.21,7.88,34.0,10.3,,,,,,100.0,0.47,15.83,0.42,2.71,10.13,2.06,0.19,,,,,CP,P2,KA32,7.99,11.79,14.6,9.8,49437.01,11.97,135.34,32.29,,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,44.0,16.39,9.64,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.6,0.1,8.05,35.7,10.3,,,,,,101.0,0.48,13.46,0.41,2.5,14.51,1.99,0.12,,,,,CP,P3,KA32,7.98,11.84,14.7,9.8,55967.46,11.18,130.4,37.01,,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,33.54,24.61,11.41,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.5,0.21,8.11,34.8,10.4,,,,,,102.0,0.45,13.52,0.4,2.11,10.96,1.73,0.13,,,,,CP,P4,KA32,7.99,11.93,14.8,9.6,55104.35,13.37,155.51,36.39,,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,33.42,26.44,11.28,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.5,0.21,8.01,33.8,10.3,,,,,,103.0,0.69,59.18,0.43,13.58,27.67,1.74,0.35,,,,,CP,P5,KA32,7.99,11.75,14.6,9.7,53068.45,8.16,93.91,34.88,,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,33.26,22.82,10.86,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.6,0.15,8.0,35.0,10.4,,,,,,104.0,0.43,17.85,0.38,2.88,10.05,1.71,0.0,,,,,CP,P6,KA32,7.98,11.89,14.7,9.8,54300.83,8.05,93.44,35.79,,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,45.08,17.92,9.16,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.7,0.27,8.23,32.6,9.7,8.62,3.95,,,,105.0,0.43,0.0,0.4,0.34,7.18,2.22,0.18,,0.41100000000000003,,,CP,P1,KA32,8.05,12.48,17.0,8.7,49964.66,0.18,2.11,32.62,274.48,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,42.86,17.2,9.01,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.9,0.2,8.15,34.4,9.6,13.83,7.49,,,,106.0,0.43,1.97,0.4,0.83,7.12,2.25,0.0,,0.309,,,CP,P2,KA32,8.09,12.35,16.9,8.5,53731.12,11.49,133.94,35.37,,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,45.32,17.87,9.25,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.8,0.27,8.29,33.6,9.7,15.8,5.6,,,,107.0,0.44,1.04,0.41,1.42,7.3,2.18,0.18,,0.122,,,CP,P3,KA32,8.07,12.44,17.0,8.6,52403.75,11.14,129.28,34.41,,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,31.19,26.54,11.07,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.9,0.2,8.29,35.7,9.6,1.51,34.27,,,,108.0,0.4,1.06,0.38,1.39,5.52,1.86,0.25,,0.055999999999999994,,,CP,P4,KA32,7.99,11.36,16.4,6.6,55532.7,13.94,159.56,36.62,,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,31.28,27.63,10.72,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.7,0.27,8.3,34.4,9.6,1.76,4.85,,,,109.0,0.4,1.31,0.38,0.47,4.2,1.81,0.0,,0.049,,,CP,P5,KA32,8.09,12.3,16.9,8.5,38105.42,8.6,93.75,24.26,,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,31.7,26.31,10.44,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,2013-12-02,,,,,,,23.8,0.27,8.27,35.7,9.7,1.31,53.01,,,,110.0,0.41,1.41,0.39,0.18,5.6,1.81,0.34,,0.036000000000000004,,,CP,P6,KA32,8.06,12.39,17.0,8.5,54580.1,7.88,92.52,36.0,,CP,2013-12-02,16.24,46.67,137.08,2.32,165.67,0.0
OCT172013,45.43,15.9,9.19,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.8,,7.75,31.5,2.8,,,,,,111.0,,,,,,2.38,0.1,,,,,CP,P1,KA32,7.83,4.42,8.5,1.4,50563.93,0.37,3.46,32.32,390.76,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,44.76,18.02,9.43,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.8,,7.94,32.2,2.8,,,,,,112.0,,,,,,2.42,0.19,,,,,CP,P2,KA32,7.99,4.3,8.4,1.2,54203.29,16.82,163.13,34.88,,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,44.71,16.3,8.94,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.9,,8.08,34.3,2.8,,,,,,113.0,,,,,,2.33,0.4,,,,,CP,P3,KA32,7.97,4.35,8.6,1.2,56315.18,15.75,154.56,36.41,,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,31.52,29.71,11.13,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.8,,8.17,33.7,2.8,,,,,,114.0,,,,,,1.98,0.2,,,,,CP,P4,KA32,7.98,4.16,8.2,1.1,54976.21,19.36,187.82,35.41,,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,31.82,31.41,11.45,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.8,,8.05,32.4,2.8,,,,,,115.0,,,,,,1.93,0.32,,,,,CP,P5,KA32,7.99,4.22,8.3,1.1,53079.52,9.84,94.91,34.08,,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,31.84,29.42,11.2,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,2013-12-05,,,,,,,24.8,,7.92,34.0,2.9,,,,,,116.0,,,,,,2.01,0.12,,,,,CP,P6,KA32,7.98,4.33,8.6,1.1,55238.67,9.0,88.03,35.63,,CP,2013-12-05,7.32,22.12,141.25,2.33,48.21,0.0
OCT172013,43.27,16.62,9.41,OCT172013,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,2013-11-29,,,,,,,24.5,0.15,7.44,33.8,10.2,,,,,,117.0,0.44,5.32,0.41,1.45,6.41,2.03,0.3,,,,,CP,P1,KA32,7.83,11.83,14.7,9.9,51126.69,0.19,2.17,33.46,154.41,CP,2013-11-29,14.67,52.46,84.83,1.25,107.38,0.0
OCT172013,32.54,12.15,7.37,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,CELL,P1,KA32,7.87,25.82,30.7,22.72,55386.62,7.29,110.94,36.7,,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,29.95,10.9,7.62,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,CELL,P2,KA32,7.87,25.86,30.87,22.67,53564.21,5.85,88.48,35.35,,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,24.63,9.97,8.49,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,121.0,,,,,,,,,,,,CELL,P4,KA32,8.46,26.2,31.61,22.51,54342.51,6.33,96.64,35.91,,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,29.25,10.5,9.26,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,122.0,,,,,,,,,,,,CELL,P5,KA32,8.45,26.23,31.82,22.46,54893.95,6.96,106.49,36.32,,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,30.44,10.59,,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,123.0,,,,,,,,,,,,CELL,P6,KA32,8.41,26.03,31.7,22.45,53831.07,6.73,102.15,35.54,,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,37.49,11.79,10.64,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,2013-10-28,,,,,,,,,,,,,,,,,124.0,,,,,,,,,,,,CELL,P3,KA32,7.85,25.89,30.87,22.63,53783.75,5.23,80.23,35.6,299.97,CELL,2013-10-28,26.25,65.76,214.0,8.92,158.74,0.0
OCT172013,38.51,11.79,10.78,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.316125926,324.02907410000006,23.5,0.33,7.5,35.63,,10.15,,1.59,,14.17,125.0,0.32,2.41,0.32,2.25,0.99,0.13,14.45,0.0,0.08,0.0,0.015,CELL,P1,KA32,7.89,22.58,23.44,21.92,55525.51,6.69,95.72,36.88,,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,39.43,12.7,9.46,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.30991020399999997,317.6579592,23.0,,7.6,32.59,,5.88,,1.09,,11.95,126.0,0.32,3.94,0.31,3.8,2.67,0.11,,0.0,0.11900000000000001,0.0,0.02,CELL,P2,KA32,7.87,22.53,23.54,21.85,52113.75,7.63,107.5,34.34,,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,36.69,11.36,9.81,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.334055383,342.4067677,23.0,0.17,7.67,34.02,,7.41,,1.25,,13.12,127.0,0.34,1.48,0.33,1.61,2.29,0.15,,0.0,0.111,0.0,0.018000000000000002,CELL,P3,KA32,7.86,22.73,24.27,21.78,53637.99,7.09,100.94,35.47,134.7,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,35.9,11.3,8.73,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.407792308,417.98711539999994,23.5,,8.3,33.75,,11.67,,1.33,,19.49,128.0,0.42,1.06,0.41,1.61,2.03,0.3,,0.0,0.067,0.0,0.009000000000000001,CELL,P4,KA32,8.4,22.56,23.92,21.81,51701.43,4.5,63.33,34.04,,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,38.98,11.48,9.09,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.346633295,355.2991272,23.5,0.33,8.16,34.07,,12.89,,1.65,,17.33,129.0,0.35,1.04,0.35,0.86,2.03,0.22,,0.0,0.095,0.0,0.012,CELL,P5,KA32,8.43,22.69,23.93,21.87,48680.76,6.46,89.96,31.82,,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,39.27,10.82,9.92,OCT172013,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,2013-11-04,replete,11.70833333,1.0,1025.0,0.277813833,284.75917860000004,23.0,,8.21,31.09,,9.32,,1.62,,12.72,130.0,0.28,1.34,0.28,1.6,0.64,0.14,,0.0,0.593,0.0,0.05,CELL,P6,KA32,8.31,22.65,24.07,21.89,48209.09,5.5,76.43,31.47,,CELL,2013-11-04,26.19,69.33,232.21,7.62,198.09,0.0
OCT172013,34.17,10.41,8.42,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,23.5,0.83,7.85,37.12,,25.52,,3.53,,16.01,133.0,,,,,,0.4,,,,,,CELL,P2,KA32,7.81,22.68,26.87,19.37,57930.4,7.16,103.82,38.68,,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,36.09,11.46,9.11,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,22.75,0.58,7.93,33.75,,28.04,,3.81,,16.3,134.0,,,,,,0.52,,,,,,CELL,P3,KA32,7.88,22.76,27.33,19.22,52535.17,7.73,109.87,34.64,372.07,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,34.97,10.96,8.98,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,23.0,0.5,7.6,33.91,,30.96,,4.61,,14.85,135.0,,,,,,0.24,3.91,,,,,CELL,P1,KA32,7.89,22.74,26.88,19.43,53417.53,7.0,99.85,35.3,,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,37.63,11.58,9.25,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,23.0,0.5,7.77,34.54,,2.99,,0.3,,21.85,136.0,,,,,,0.51,,,,,,CELL,P5,KA32,7.8,23.05,27.98,19.26,53381.53,6.93,99.41,35.31,,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,39.63,11.94,8.51,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,23.0,0.42,7.66,34.43,,3.73,,0.63,,13.1,137.0,,,,,,0.26,,,,,,CELL,P4,KA32,7.8,23.03,27.87,19.43,54035.96,5.04,72.18,35.75,,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,40.63,11.97,8.86,OCT172013,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,2013-11-11,,,,,,,22.5,0.58,7.9,32.41,,2.18,,0.26,,18.53,138.0,,,,,,0.41,,,,,,CELL,P6,KA32,7.77,22.73,27.56,19.35,50857.38,6.57,92.46,33.44,,CELL,2013-11-11,24.25,70.78,129.95,7.2,149.71,0.89
OCT172013,31.32,20.28,10.1,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,0.0,2013-10-17,,,,,,,,,,,,,,,,,186.0,0.05,10.87,0.02,6.45,48.05,0.07,0.0,,,,,GT,P1,KA32,7.7,19.92,22.9,18.1,17223.98,5.61,64.96,11.13,0.0,GT,2013-10-17,18.33,88.08,42.75,8.77,233.15,0.51
OCT172013,42.68,11.06,7.91,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.75,,7.65,,,,,,,,198.0,,,,,,0.77,1.37,,,,,GT,P1,KA32,7.86,8.74,20.2,-0.1,46432.65,5.62,63.54,29.92,347.46,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,64.96,16.22,10.4,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.2,,7.64,,,,,,,,199.0,,,,,,0.81,2.11,,,,,GT,P2,KA32,7.87,8.77,19.4,-0.1,44861.4,7.72,83.55,28.87,,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,41.82,11.14,7.92,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.8,,7.63,,,,,,,,200.0,,,,,,0.7,4.9,,,,,GT,P3,KA32,7.61,,,,41876.89,9.25,92.07,26.73,,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,40.31,10.52,7.05,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.5,,7.94,,,,,,,,201.0,,,,,,0.93,3.64,,,,,GT,P4,KA32,8.07,10.01,18.3,-0.1,41241.96,9.91,102.0,26.42,,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,38.8,9.98,7.17,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.75,,8.12,,,,,,,,202.0,,,,,,0.78,0.39,,,,,GT,P5,KA32,8.18,8.87,17.8,-0.1,44479.95,6.82,70.5,28.54,,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,39.97,10.65,7.41,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,25.71,2013-11-12,,,,,,,24.8,,7.94,,,,,,,,203.0,,,,,,0.89,1.15,,,,,GT,P6,KA32,7.95,9.4,19.8,2.8,33811.03,7.14,76.44,21.24,,GT,2013-11-12,8.23,54.62,148.89,16.19,267.64,0.0
OCT172013,39.18,11.84,7.77,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.6,,8.25,39.3,,94.86,10.28,,,,204.0,0.55,3.32,,,,0.94,2.55,,,,,GT,P1,KA32,8.01,16.88,19.5,10.3,46069.35,6.0,74.29,29.92,363.26,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,40.68,12.18,7.28,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.7,,8.12,39.8,,47.56,9.07,,,,205.0,0.61,7.59,,,,0.95,3.35,,,,,GT,P2,KA32,8.02,17.08,19.5,10.4,45099.72,5.52,68.19,29.22,,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,41.09,13.5,6.53,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.5,,8.15,38.1,,29.55,3.24,,,,206.0,0.47,2.86,,,,0.84,1.43,,,,,GT,P3,KA32,8.0,,,,43121.43,8.98,109.78,27.8,,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,41.33,20.58,6.74,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.6,,8.37,37.4,,0.86,173.21,,,,207.0,0.69,0.28,,,,1.0,3.24,,,,,GT,P4,KA32,10.18,17.56,19.7,11.5,43628.5,7.97,98.85,28.17,,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,40.69,12.33,6.55,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.65,0.03,8.21,38.2,,0.25,173.21,,,,208.0,0.54,1.77,,,,0.89,5.6,,,,,GT,P5,KA32,8.32,17.0,19.4,10.8,38833.87,7.67,92.15,24.76,,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,41.97,12.04,7.47,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,31.74,2013-11-18,,,,,,,24.8,,8.13,39.5,,0.0,,,,,209.0,0.69,4.7,,,,0.99,2.33,,,,,GT,P6,KA32,8.14,17.35,19.6,10.8,29907.02,7.96,92.85,18.57,,GT,2013-11-18,16.5,56.54,147.97,15.39,316.35,0.0
OCT172013,40.47,12.35,7.7,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.75,2013-11-20,replete,33.75,1.0,1025.0,0.44,451.0,24.8,,7.73,38.9,,,,,,,210.0,0.59,14.48,0.44,2.27,24.5,0.89,6.71,0.0,,0.0,,GT,P2,KA32,7.86,6.27,9.9,3.9,45678.92,7.98,78.34,29.13,,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,42.01,11.8,8.0,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.74,2013-11-20,replete,33.73958333,1.0,1025.0,0.483333333,495.41666669999995,24.3,,7.77,38.4,,,,,,,211.0,0.64,12.56,0.48,6.32,24.47,0.97,1.13,0.0,,0.0,,GT,P1,KA32,7.86,6.1,9.3,3.9,46310.17,7.61,74.61,29.56,433.0,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,41.4,11.88,7.17,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.75,2013-11-20,replete,33.75,1.0,1025.0,0.39666666700000003,406.5833333,24.5,,7.18,36.7,,,,,,,212.0,0.52,6.71,0.4,6.34,24.07,0.85,1.22,0.0,,0.0,,GT,P3,KA32,7.82,,,,43292.42,11.57,111.7,27.44,,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,41.53,11.57,6.31,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.75,2013-11-20,replete,33.75,1.0,1025.0,0.41333333299999997,423.66666669999995,24.5,,7.05,36.4,,,,,,,213.0,0.49,10.6,0.41,2.79,14.88,0.94,4.02,0.0,,0.0,,GT,P4,KA32,8.98,6.95,10.3,4.7,43526.34,10.34,102.22,27.68,,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,40.59,10.09,8.07,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.75,2013-11-20,replete,33.75,1.0,1025.0,0.386666667,396.3333333,24.5,,8.13,37.3,,,,,,,214.0,0.54,28.11,0.39,7.9,26.18,0.95,12.69,0.0,,0.0,,GT,P5,KA32,8.25,6.09,9.3,3.9,30768.52,10.26,93.66,18.88,,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,40.78,15.22,7.51,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,33.75,2013-11-20,replete,33.75,1.0,1025.0,0.146666667,150.33333330000002,24.5,,8.09,39.3,,,,,,,215.0,0.19,29.31,0.15,12.65,22.14,1.0,2.55,0.0,,0.0,,GT,P6,KA32,8.01,6.26,10.0,3.9,25631.0,10.71,96.07,15.48,,GT,2013-11-20,8.91,46.94,128.87,17.47,81.94,0.0
OCT172013,40.87,13.66,9.07,OCT172013,KA32,KA32_Panels_GT_1,KA32_10172013_GTponds,34.91,2013-11-21,,,,,,,24.8,,8.27,39.3,,,,,,,216.0,,,,,,0.98,0.59,,,,,GT,P1,KA32,7.78,13.48,15.1,12.2,42835.85,5.93,67.58,27.55,5.92,GT,2013-11-21,10.3,71.51,70.72,13.79,82.47,0.0
