Tracking.ID,Analytical.Sample.ID,DATETIME,Protein.AF,FAME.Lipids.AF,Carbohydrates.AF,ExperimentID,SiteID,StrainID,SourceID,BatchID,Duration.days,PondID,time.between.harvests.days,Harvest.,Harvest.Vol..L.,AFDW..g.L.,AFDW..g.,Duration.days2,Depth.cm,Evaporation.Rate.cm.day,pH,Salinity,Temp.C,NO3.mg.L,NO3.PCT.RSD,NH4.mg.L,NH4.PCT.RSD,P.mg.L,P.PCT.RSD,N.P.ratio,Tracking.ID3,DW.g.L,DW.RSD,AFDW.g.L,AFDW.RSD,Ash,OD750,OD750.PCT.RSD,NO3.demand.g.N.g.AFDW,P.demand.g.P.g.AFDW
75,Pond_To,10/17/2013 17:29,21.95,32.76,14.35,OCT172013,CP,KA32,,,0,inoc,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,P1_31Oct13,10/31/2013 8:15,42.91,14.21,7.46,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P1,NA,NA,NA,NA,NA,13.61,24.77,NA,8.9,31.7,8.9,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,1.16,0.45,NA,NA
77,P2_31Oct13,10/31/2013 8:15,26.93,10.82,6.41,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P2,NA,NA,NA,NA,NA,13.61,24.45,0.35,9,33.4,9,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,1.18,0.77,NA,NA
78,P3_31Oct13,10/31/2013 8:15,47.88,16.36,8.29,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P3,NA,NA,NA,NA,NA,13.61,25.08,0.35,8.9,33.8,8.9,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,1.17,1.28,NA,NA
79,P4_31Oct13,10/31/2013 8:15,48.01,15.59,7.99,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P4,NA,NA,NA,NA,NA,13.61,25.08,NA,8.8,33.9,8.8,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,NA,NA,NA,1.15,0.6,NA,NA
80,P5_31Oct13,10/31/2013 8:15,48.96,16.42,8.32,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P5,NA,NA,NA,NA,NA,13.61,24.77,0.34,8.9,32,8.9,NA,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,1.07,0.16,NA,NA
81,P6_31Oct13,10/31/2013 8:15,47.24,12.38,7.91,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,13.61,P6,NA,NA,NA,NA,NA,13.61,25.08,0.35,8.9,33.7,8.9,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,1.11,0.31,NA,NA
82,P1_8Nov2013,11/8/2013 9:40,46.06,16.15,8.44,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P1,21.67361111,1,1025,0.359222222,368.2027778,21.67,24.5,NA,8.22,27.1,9,9.87,0,NA,NA,NA,NA,NA,82,0.44,2.55,0.36,3.03,18.97,1.78,0.26,0.735,NA
83,P2_8Nov2013,11/8/2013 9:40,45.41,16.76,8.82,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P2,21.67361111,1,1025,0.359444444,368.4305556,21.67,24.5,NA,8.01,29.7,8.9,14.06,6.29,NA,NA,NA,NA,NA,83,0.42,8.84,0.36,9.5,15.12,1.8,0.13,NA,NA
84,P3_8Nov2013,11/8/2013 9:40,47.49,16.45,8.66,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P3,21.67361111,1,1025,0.299920635,307.4186508,21.67,24.5,0.27,7.91,30,8.9,15.04,11.9,NA,NA,NA,NA,NA,84,0.37,7.65,0.3,8.23,18.37,1.77,0.26,NA,NA
85,P4_8Nov2013,11/8/2013 9:40,41.11,13.25,7.63,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P4,21.67361111,1,1025,0.454,465.35,21.67,24.5,0.27,8.33,30.9,8.9,14.17,4.38,NA,NA,NA,NA,NA,85,0.76,2.91,0.45,4.46,40.07,1.89,0.12,0.032,NA
86,P5_8Nov2013,11/8/2013 9:40,40.65,15.46,7.64,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P5,21.67361111,1,1025,0.4332,444.03,21.67,24.5,NA,8.43,28.4,8.9,12.8,1.35,NA,NA,NA,NA,NA,86,0.73,1.84,0.43,2.22,41.05,1.85,0.66,0.038,NA
87,P6_8Nov2013,11/8/2013 9:40,45.05,16.24,7.22,OCT172013,CP,KA32,KA32_4Oct2013_Panels,KA32_4Oct2013,21.67,P6,21.67361111,1,1025,0.439733333,450.7266667,21.67,24.75,0.03,8.4,30,9,15.38,2.96,NA,NA,NA,NA,NA,87,0.73,4.25,0.44,2,39.8,1.97,0.47,0.001,NA
88,P1_22Nov2013,11/22/2013 8:55,44.71,16.22,9.35,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P1,NA,NA,NA,NA,NA,35.64,NA,NA,NA,NA,NA,33.17,6.51,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,1.42,0.53,NA,NA
89,P2_22Nov2013,11/22/2013 8:55,43.72,17.04,10.53,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P2,NA,NA,NA,NA,NA,35.64,NA,NA,NA,NA,NA,43.68,4.23,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,1.46,0.24,NA,NA
90,P3_22Nov2013,11/22/2013 8:55,44.5,15.83,9.26,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P3,NA,NA,NA,NA,NA,35.64,25,0.4,NA,NA,NA,34.39,4.42,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,1.42,0,NA,NA
91,P4_22Nov2013,11/22/2013 8:55,43.01,13.9,9.09,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P4,NA,NA,NA,NA,NA,35.64,NA,NA,NA,NA,NA,3.81,12.55,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,1.44,0.24,NA,NA
92,P5_22Nov2013,11/22/2013 8:55,43.22,15.94,9.74,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P5,NA,NA,NA,NA,NA,35.64,NA,NA,NA,NA,NA,4.15,4.62,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,1.38,0,NA,NA
93,P6_22Nov2013,11/22/2013 8:55,45.59,15.96,9.75,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,35.64,P6,NA,NA,NA,NA,NA,35.64,25,0.5,NA,NA,NA,3.81,2.51,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,1.4,0.45,NA,NA
94,P1_25Nov2013,11/25/2013 9:45,42.87,16.92,8.92,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P1,NA,NA,NA,NA,NA,38.68,23.8,0.35,6.85,33.5,9,20.84,3.61,NA,NA,NA,NA,NA,94,0.35,1.03,0.32,1.72,10.06,1.8,0.34,NA,NA
95,P2_25Nov2013,11/25/2013 9:45,43.77,17.15,8.83,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P2,NA,NA,NA,NA,NA,38.68,24,0.35,7.83,33.2,9.2,24.45,0.67,NA,NA,NA,NA,NA,95,0.35,3.25,0.32,2.27,10.35,1.75,0.26,NA,NA
96,P3_25Nov2013,11/25/2013 9:45,43.46,15.44,8.08,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P3,NA,NA,NA,NA,NA,38.68,23.9,0.36,7.96,35.7,9.4,23.21,8.35,NA,NA,NA,NA,NA,96,0.33,1.66,0.31,0.05,8.68,1.72,0.13,NA,NA
97,P4_25Nov2013,11/25/2013 9:45,36.66,20.81,9.62,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P4,NA,NA,NA,NA,NA,38.68,24,0.35,8.05,35.1,9.3,1.45,35.29,NA,NA,NA,NA,NA,97,0.34,2.86,0.28,14.19,16.85,1.62,0,NA,NA
98,P5_25Nov2013,11/25/2013 9:45,37.57,21.93,9.46,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P5,NA,NA,NA,NA,NA,38.68,24,0.35,7.89,33.9,9.4,0.84,9.81,NA,NA,NA,NA,NA,98,0.33,1,0.31,0.93,7.48,1.58,0.15,NA,NA
99,P6_25Nov2013,11/25/2013 9:45,39.44,20.72,9.18,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,38.68,P6,NA,NA,NA,NA,NA,38.68,24,0.33,7.89,35.1,9.5,1.5,28.96,NA,NA,NA,NA,NA,99,0.33,0.94,0.3,1.67,7.65,1.57,0.15,NA,NA
100,P2_29Nov2013,11/29/2013 8:25,43.45,17.19,9.7,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P2,NA,NA,NA,NA,NA,42.62,24.5,0.21,7.88,34,10.3,NA,NA,NA,NA,NA,NA,NA,100,0.47,15.83,0.42,2.71,10.13,2.06,0.19,NA,NA
101,P3_29Nov2013,11/29/2013 8:25,44,16.39,9.64,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P3,NA,NA,NA,NA,NA,42.62,24.6,0.1,8.05,35.7,10.3,NA,NA,NA,NA,NA,NA,NA,101,0.48,13.46,0.41,2.5,14.51,1.99,0.12,NA,NA
102,P4_29Nov2013,11/29/2013 8:25,33.54,24.61,11.41,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P4,NA,NA,NA,NA,NA,42.62,24.5,0.21,8.11,34.8,10.4,NA,NA,NA,NA,NA,NA,NA,102,0.45,13.52,0.4,2.11,10.96,1.73,0.13,NA,NA
103,P5_29Nov2013,11/29/2013 8:25,33.42,26.44,11.28,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P5,NA,NA,NA,NA,NA,42.62,24.5,0.21,8.01,33.8,10.3,NA,NA,NA,NA,NA,NA,NA,103,0.69,59.18,0.43,13.58,27.67,1.74,0.35,NA,NA
104,P6_29Nov2013,11/29/2013 8:25,33.26,22.82,10.86,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P6,NA,NA,NA,NA,NA,42.62,24.6,0.15,8,35,10.4,NA,NA,NA,NA,NA,NA,NA,104,0.43,17.85,0.38,2.88,10.05,1.71,0,NA,NA
105,P1_2Dec2013,12/2/2013 8:35,45.08,17.92,9.16,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P1,NA,NA,NA,NA,NA,45.63,23.7,0.27,8.23,32.6,9.7,8.62,3.95,NA,NA,NA,NA,NA,105,0.43,0,0.4,0.34,7.18,2.22,0.18,0.411,NA
106,P2_2Dec2013,12/2/2013 8:35,42.86,17.2,9.01,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P2,NA,NA,NA,NA,NA,45.63,23.9,0.2,8.15,34.4,9.6,13.83,7.49,NA,NA,NA,NA,NA,106,0.43,1.97,0.4,0.83,7.12,2.25,0,0.309,NA
107,P3_2Dec2013,12/2/2013 8:35,45.32,17.87,9.25,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P3,NA,NA,NA,NA,NA,45.63,23.8,0.27,8.29,33.6,9.7,15.8,5.6,NA,NA,NA,NA,NA,107,0.44,1.04,0.41,1.42,7.3,2.18,0.18,0.122,NA
108,P4_2Dec2013,12/2/2013 8:35,31.19,26.54,11.07,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P4,NA,NA,NA,NA,NA,45.63,23.9,0.2,8.29,35.7,9.6,1.51,34.27,NA,NA,NA,NA,NA,108,0.4,1.06,0.38,1.39,5.52,1.86,0.25,0.056,NA
109,P5_2Dec2013,12/2/2013 8:35,31.28,27.63,10.72,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P5,NA,NA,NA,NA,NA,45.63,23.7,0.27,8.3,34.4,9.6,1.76,4.85,NA,NA,NA,NA,NA,109,0.4,1.31,0.38,0.47,4.2,1.81,0,0.049,NA
110,P6_2Dec2013,12/2/2013 8:35,31.7,26.31,10.44,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,45.63,P6,NA,NA,NA,NA,NA,45.63,23.8,0.27,8.27,35.7,9.7,1.31,53.01,NA,NA,NA,NA,NA,110,0.41,1.41,0.39,0.18,5.6,1.81,0.34,0.036,NA
111,P1_5Dec2013,12/5/2013 9:30,45.43,15.9,9.19,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P1,NA,NA,NA,NA,NA,48.67,24.8,NA,7.75,31.5,2.8,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,2.38,0.1,NA,NA
112,P2_5Dec2013,12/5/2013 9:30,44.76,18.02,9.43,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P2,NA,NA,NA,NA,NA,48.67,24.8,NA,7.94,32.2,2.8,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,2.42,0.19,NA,NA
113,P3_5Dec2013,12/5/2013 9:30,44.71,16.3,8.94,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P3,NA,NA,NA,NA,NA,48.67,24.9,NA,8.08,34.3,2.8,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,2.33,0.4,NA,NA
114,P4_5Dec2013,12/5/2013 9:30,31.52,29.71,11.13,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P4,NA,NA,NA,NA,NA,48.67,24.8,NA,8.17,33.7,2.8,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,1.98,0.2,NA,NA
115,P5_5Dec2013,12/5/2013 9:30,31.82,31.41,11.45,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P5,NA,NA,NA,NA,NA,48.67,24.8,NA,8.05,32.4,2.8,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,1.93,0.32,NA,NA
116,P6_5Dec2013,12/5/2013 9:30,31.84,29.42,11.2,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,48.67,P6,NA,NA,NA,NA,NA,48.67,24.8,NA,7.92,34,2.9,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,2.01,0.12,NA,NA
117,P1_29Nov2013,11/29/2013 8:25,43.27,16.62,9.41,OCT172013,CP,KA32,KA32_9Oct2013_Pond3,KA32_9Oct2013,42.62,P1,NA,NA,NA,NA,NA,42.62,24.5,0.15,7.44,33.8,10.2,NA,NA,NA,NA,NA,NA,NA,117,0.44,5.32,0.41,1.45,6.41,2.03,0.3,NA,NA
118,Cell_132310_T0,10/23/2013 15:30,35.64,16.29,10.94,OCT172013,CELL,KA32,,,0,inoc,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,Cell_1_102813_D7,10/28/2013 14:00,32.54,12.15,7.37,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P1,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,Cell_2_102813_D7,10/28/2013 14:00,29.95,10.9,7.62,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P2,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,Cell_4_102813_D7,10/28/2013 14:00,24.63,9.97,8.49,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P4,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,Cell_5_102813_D7,10/28/2013 14:00,29.25,10.5,9.26,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P5,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,Cell_6_102813_D7,10/28/2013 14:00,30.44,10.59,NA,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P6,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,Cell_3_102813_D7,10/28/2013 14:00,37.49,11.79,10.64,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,4.94,P3,NA,NA,NA,NA,NA,4.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,Cell_1_110413_TF,11/4/2013 8:29,38.51,11.79,10.78,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P1,11.70833333,1,1025,0.316125926,324.0290741,11.71,23.5,0.33,7.5,35.63,NA,10.15,NA,NA,NA,1.59,NA,14.17,125,0.32,2.41,0.32,2.25,0.99,0.13,14.45,0.08,0.015
126,Cell_2_110413_TF,11/4/2013 8:29,39.43,12.7,9.46,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P2,11.70833333,1,1025,0.309910204,317.6579592,11.71,23,NA,7.6,32.59,NA,5.88,NA,NA,NA,1.09,NA,11.95,126,0.32,3.94,0.31,3.8,2.67,0.11,NA,0.119,0.02
127,Cell_3_110413_TF,11/4/2013 8:29,36.69,11.36,9.81,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P3,11.70833333,1,1025,0.334055383,342.4067677,11.71,23,0.17,7.67,34.02,NA,7.41,NA,NA,NA,1.25,NA,13.12,127,0.34,1.48,0.33,1.61,2.29,0.15,NA,0.111,0.018
128,Cell_4_110413_TF,11/4/2013 8:29,35.9,11.3,8.73,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P4,11.70833333,1,1025,0.407792308,417.9871154,11.71,23.5,NA,8.3,33.75,NA,11.67,NA,NA,NA,1.33,NA,19.49,128,0.42,1.06,0.41,1.61,2.03,0.3,NA,0.067,0.009
129,Cell_5_110413_TF,11/4/2013 8:29,38.98,11.48,9.09,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P5,11.70833333,1,1025,0.346633295,355.2991272,11.71,23.5,0.33,8.16,34.07,NA,12.89,NA,NA,NA,1.65,NA,17.33,129,0.35,1.04,0.35,0.86,2.03,0.22,NA,0.095,0.012
130,Cell_6_110413_TF,11/4/2013 8:29,39.27,10.82,9.92,OCT172013,CELL,KA32,KA32_Panels1,KA32_10232013_Ponds,11.71,P6,11.70833333,1,1025,0.277813833,284.7591786,11.71,23,NA,8.21,31.09,NA,9.32,NA,NA,NA,1.62,NA,12.72,130,0.28,1.34,0.28,1.6,0.64,0.14,NA,0.593,0.05
132,Cell_110513_T0,11/5/2013 15:00,32.27,17.37,12.8,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,12.98,inoc,NA,NA,NA,NA,NA,12.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,Cell_2_111113_D7,11/11/2013 8:29,34.17,10.41,8.42,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P2,NA,NA,NA,NA,NA,18.71,23.5,0.83,7.85,37.12,NA,25.52,NA,NA,NA,3.53,NA,16.01,133,NA,NA,NA,NA,NA,0.4,NA,NA,NA
134,Cell_3_111113_D7,11/11/2013 8:29,36.09,11.46,9.11,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P3,NA,NA,NA,NA,NA,18.71,22.75,0.58,7.93,33.75,NA,28.04,NA,NA,NA,3.81,NA,16.3,134,NA,NA,NA,NA,NA,0.52,NA,NA,NA
135,Cell_1_111113_D7,11/11/2013 8:29,34.97,10.96,8.98,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P1,NA,NA,NA,NA,NA,18.71,23,0.5,7.6,33.91,NA,30.96,NA,NA,NA,4.61,NA,14.85,135,NA,NA,NA,NA,NA,0.24,3.91,NA,NA
136,Cell_5_111113_D7,11/11/2013 8:29,37.63,11.58,9.25,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P5,NA,NA,NA,NA,NA,18.71,23,0.5,7.77,34.54,NA,2.99,NA,NA,NA,0.3,NA,21.85,136,NA,NA,NA,NA,NA,0.51,NA,NA,NA
137,Cell_4_111113_D7,11/11/2013 8:29,39.63,11.94,8.51,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P4,NA,NA,NA,NA,NA,18.71,23,0.42,7.66,34.43,NA,3.73,NA,NA,NA,0.63,NA,13.1,137,NA,NA,NA,NA,NA,0.26,NA,NA,NA
138,Cell_6_111113_D7,11/11/2013 8:29,40.63,11.97,8.86,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,18.71,P6,NA,NA,NA,NA,NA,18.71,22.5,0.58,7.9,32.41,NA,2.18,NA,NA,NA,0.26,NA,18.53,138,NA,NA,NA,NA,NA,0.41,NA,NA,NA
139,Cell_111813_TF,11/18/2013 8:29,38.08,10.66,8.14,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P1,14,2,1025,0.226157853,231.8117994,25.71,24.75,0.25,7.83,34.67,NA,19.6,NA,NA,NA,3.28,NA,13.23,139,0.23,6.58,0.23,6.08,3.12,0.45,2.41,0.097,0.008
140,Cell_111813_TF,11/18/2013 8:29,32.87,7.41,8.7,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P2,14,2,1025,0.181724437,186.2675482,25.71,22.5,0.83,8.06,34.59,NA,18,NA,NA,NA,3.07,NA,13,140,0.18,4.24,0.18,3.77,1.35,0.42,NA,0.1,0.019
141,Cell_111813_TF,11/18/2013 8:29,34.96,7.68,8.62,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P3,14,2,1025,0.160546238,164.559894,25.71,23.25,0.58,8.02,32.09,NA,22.01,NA,NA,NA,4.26,NA,11.45,141,0.16,5.06,0.16,4.04,0.4,0.28,NA,NA,0.004
142,Cell_111813_TF,11/18/2013 8:29,32.92,7.73,9.92,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P4,0,2,1025,0.174964688,179.3388047,25.71,24.25,0.25,7.83,33.83,NA,1.62,NA,NA,NA,0.93,NA,3.87,142,0.17,1.52,0.17,1.39,-0.02,0.38,NA,0.024,0.008
143,Cell_111813_TF,11/18/2013 8:29,31.37,13.96,11.05,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P5,14,2,1025,0.247515447,253.7033333,25.71,24.25,0.25,7.89,33.78,NA,0,NA,NA,NA,0.06,NA,0,143,0.03,1334.42,0.25,15.69,NA,0.58,NA,0,0.002
144,Cell_111813_TF,11/18/2013 8:29,28.75,12.38,11.04,OCT172013,CELL,KA32,KA32_Panels2,KA32_11052013_Ponds,25.71,P6,14,2,1025,0.210018519,215.2689815,25.71,22.5,0.83,9.07,29.38,NA,0.08,NA,NA,NA,0.11,NA,1.61,144,0.21,1.14,0.21,0.12,-0.81,0.47,NA,0.009,0.008
146,P1-11062013,11/5/2013 8:35,41.12,8.36,6.81,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P1,NA,NA,NA,NA,NA,11.69,24.8,NA,7.79,34.3,16.2,50,NA,NA,NA,10,NA,11.07,146,0.45,0.79,0.28,1.27,37.98,0.97,1.67,0.125,0.062
147,P2-11062013,11/5/2013 8:35,41.82,8.38,5.66,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P2,NA,NA,NA,NA,NA,11.69,24.8,NA,7.81,34.2,16.2,40,NA,NA,NA,10,NA,8.86,147,0.47,1.5,0.28,0,41.48,0.98,0.52,0.167,0.083
148,P3-11062013,11/5/2013 8:35,40.3,7.98,5.63,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P3,NA,NA,NA,NA,NA,11.69,24.8,NA,7.84,35.1,16.1,30,NA,NA,NA,10,NA,6.64,148,0.46,3.04,0.28,7.71,40.9,0.98,0.95,0.125,0.062
149,P4-11062013,11/5/2013 8:35,38.28,7.6,6.88,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P4,NA,NA,NA,NA,NA,11.69,24.4,NA,8.32,34.4,16.1,50,NA,NA,NA,10,NA,11.07,149,0.45,3.14,0.28,2.57,38.88,0.91,0.63,0.125,0.062
150,P5-11062013,11/5/2013 8:35,35.93,7.93,7.42,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P5,NA,NA,NA,NA,NA,11.69,24.8,NA,8.46,34.1,16.2,40,NA,NA,NA,10,NA,8.86,150,0.48,0.74,0.27,1.3,42.93,0.91,1,0.2,0.1
151,P6-11062013,11/5/2013 8:35,36.17,7.72,6.65,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,11.69,P6,NA,NA,NA,NA,NA,11.69,24.8,NA,8.33,35.5,16.1,30,NA,NA,NA,10,NA,6.64,151,0.4,0.89,0.27,1.3,31.45,1.01,1.65,0.2,0.1
152,P1-11122013,11/12/2013 9:35,41.47,9.06,6.35,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,18.73,P1,NA,NA,NA,NA,NA,18.73,24.8,NA,7.77,34.2,13.7,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,1.22,0.41,NA,NA
153,P2-11122013,11/12/2013 9:35,NA,NA,NA,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,18.73,P2,NA,NA,NA,NA,NA,18.73,24.8,NA,7.8,34,13.6,NA,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,NA,NA,1.22,0.34,NA,NA
154,P3-11122013,11/12/2013 9:35,41.02,8.97,6.17,OCT172013,TRL,KA32,Panel K32-10182013,Pond k32-10242013,18.73,P3,NA,NA,NA,NA,NA,18.73,24.8,NA,7.81,35.1,13.7,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,1.22,1.61,NA,NA
